mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53341656,28,28209,2020,1,0,0,200
53341656,28,28209,2020,1,0,1,216
53341656,28,28209,2020,1,0,2,228
53341656,28,28209,2020,1,1,0,154
53341656,28,28209,2020,1,1,1,304
53341656,28,28209,2020,1,1,2,245
53341656,28,28209,2020,1,2,0,169
53341656,28,28209,2020,1,2,1,276
53341656,28,28209,2020,1,2,2,240
53341657,28,28209,2020,1,0,0,25
53341657,28,28209,2020,1,0,2,11
53341657,28,28209,2020,1,1,0,35
53341657,28,28209,2020,1,1,2,14
53341657,28,28209,2020,1,2,0,32
53341657,28,28209,2020,1,2,2,13
53341658,28,28209,2020,1,0,0,130
53341658,28,28209,2020,1,0,1,179
53341658,28,28209,2020,1,0,2,161
53341658,28,28209,2020,1,1,0,258
53341658,28,28209,2020,1,1,1,162
53341658,28,28209,2020,1,1,2,181
53341658,28,28209,2020,1,2,0,217
53341658,28,28209,2020,1,2,1,168
53341658,28,28209,2020,1,2,2,175
53341659,28,28209,2020,1,0,0,2074
53341659,28,28209,2020,1,0,1,1185
53341659,28,28209,2020,1,0,2,1327
53341659,28,28209,2020,1,1,0,1414
53341659,28,28209,2020,1,1,1,925
53341659,28,28209,2020,1,1,2,1085
53341659,28,28209,2020,1,2,0,1627
53341659,28,28209,2020,1,2,1,1009
53341659,28,28209,2020,1,2,2,1163
53341660,28,28209,2020,1,0,0,49
53341660,28,28209,2020,1,0,2,32
53341660,28,28209,2020,1,1,0,52
53341660,28,28209,2020,1,1,1,21
53341660,28,28209,2020,1,1,2,36
53341660,28,28209,2020,1,2,0,51
53341660,28,28209,2020,1,2,1,16
53341660,28,28209,2020,1,2,2,34
53341661,28,28209,2020,1,0,0,1217
53341661,28,28209,2020,1,0,1,1101
53341661,28,28209,2020,1,0,2,1157
53341661,28,28209,2020,1,1,0,1712
53341661,28,28209,2020,1,1,1,1404
53341661,28,28209,2020,1,1,2,1508
53341661,28,28209,2020,1,2,0,1552
53341661,28,28209,2020,1,2,1,1306
53341661,28,28209,2020,1,2,2,1395
53341662,28,28209,2020,1,0,0,1350
53341662,28,28209,2020,1,0,1,1770
53341662,28,28209,2020,1,0,2,1579
53341662,28,28209,2020,1,1,0,1279
53341662,28,28209,2020,1,1,1,1646
53341662,28,28209,2020,1,1,2,1497
53341662,28,28209,2020,1,2,0,1302
53341662,28,28209,2020,1,2,1,1686
53341662,28,28209,2020,1,2,2,1523
53341663,28,28209,2020,1,0,0,47
53341663,28,28209,2020,1,0,1,117
53341663,28,28209,2020,1,0,2,88
53341663,28,28209,2020,1,1,0,11
53341663,28,28209,2020,1,1,1,137
53341663,28,28209,2020,1,1,2,66
53341663,28,28209,2020,1,2,0,23
53341663,28,28209,2020,1,2,1,131
53341663,28,28209,2020,1,2,2,73
53341667,28,28209,2020,1,0,0,73
53341667,28,28209,2020,1,0,1,75
53341667,28,28209,2020,1,0,2,69
53341667,28,28209,2020,1,1,0,42
53341667,28,28209,2020,1,1,1,50
53341667,28,28209,2020,1,1,2,35
53341667,28,28209,2020,1,2,0,52
53341667,28,28209,2020,1,2,1,58
53341667,28,28209,2020,1,2,2,46
53341668,28,28209,2020,1,0,0,145
53341668,28,28209,2020,1,0,1,20
53341668,28,28209,2020,1,0,2,82
53341668,28,28209,2020,1,1,0,297
53341668,28,28209,2020,1,1,1,83
53341668,28,28209,2020,1,1,2,169
53341668,28,28209,2020,1,2,0,248
53341668,28,28209,2020,1,2,1,63
53341668,28,28209,2020,1,2,2,141
53341669,28,28209,2020,1,0,0,753
53341669,28,28209,2020,1,0,1,584
53341669,28,28209,2020,1,0,2,660
53341669,28,28209,2020,1,1,0,847
53341669,28,28209,2020,1,1,1,736
53341669,28,28209,2020,1,1,2,844
53341669,28,28209,2020,1,2,0,817
53341669,28,28209,2020,1,2,1,687
53341669,28,28209,2020,1,2,2,784
53341671,28,28209,2020,1,0,1,34
53341671,28,28209,2020,1,0,2,23
53341671,28,28209,2020,1,1,0,21
53341671,28,28209,2020,1,1,1,28
53341671,28,28209,2020,1,1,2,22
53341671,28,28209,2020,1,2,0,15
53341671,28,28209,2020,1,2,1,30
53341671,28,28209,2020,1,2,2,22
53341672,28,28209,2020,1,0,0,1076
53341672,28,28209,2020,1,0,1,1005
53341672,28,28209,2020,1,0,2,1019
53341672,28,28209,2020,1,1,0,917
53341672,28,28209,2020,1,1,1,960
53341672,28,28209,2020,1,1,2,973
53341672,28,28209,2020,1,2,0,968
53341672,28,28209,2020,1,2,1,975
53341672,28,28209,2020,1,2,2,988
53341673,28,28209,2020,1,0,0,731
53341673,28,28209,2020,1,0,1,770
53341673,28,28209,2020,1,0,2,735
53341673,28,28209,2020,1,1,0,457
53341673,28,28209,2020,1,1,1,779
53341673,28,28209,2020,1,1,2,655
53341673,28,28209,2020,1,2,0,545
53341673,28,28209,2020,1,2,1,776
53341673,28,28209,2020,1,2,2,680
53341674,28,28209,2020,1,0,0,146
53341674,28,28209,2020,1,0,1,168
53341674,28,28209,2020,1,0,2,154
53341674,28,28209,2020,1,1,0,116
53341674,28,28209,2020,1,1,1,111
53341674,28,28209,2020,1,1,2,119
53341674,28,28209,2020,1,2,0,126
53341674,28,28209,2020,1,2,1,129
53341674,28,28209,2020,1,2,2,130
53341675,28,28209,2020,1,0,0,52
53341675,28,28209,2020,1,0,2,19
53341675,28,28209,2020,1,1,0,16
53341675,28,28209,2020,1,2,0,27
53341675,28,28209,2020,1,2,2,12
53341676,28,28209,2020,1,0,0,90
53341676,28,28209,2020,1,0,1,129
53341676,28,28209,2020,1,0,2,116
53341676,28,28209,2020,1,1,0,22
53341676,28,28209,2020,1,1,1,100
53341676,28,28209,2020,1,1,2,69
53341676,28,28209,2020,1,2,0,44
53341676,28,28209,2020,1,2,1,109
53341676,28,28209,2020,1,2,2,84
53341677,28,28209,2020,1,0,0,262
53341677,28,28209,2020,1,0,1,376
53341677,28,28209,2020,1,0,2,341
53341677,28,28209,2020,1,1,0,158
53341677,28,28209,2020,1,1,1,356
53341677,28,28209,2020,1,1,2,262
53341677,28,28209,2020,1,2,0,191
53341677,28,28209,2020,1,2,1,362
53341677,28,28209,2020,1,2,2,287
53341678,28,28209,2020,1,0,0,267
53341678,28,28209,2020,1,0,1,198
53341678,28,28209,2020,1,0,2,228
53341678,28,28209,2020,1,1,0,290
53341678,28,28209,2020,1,1,1,237
53341678,28,28209,2020,1,1,2,261
53341678,28,28209,2020,1,2,0,282
53341678,28,28209,2020,1,2,1,224
53341678,28,28209,2020,1,2,2,251
53341679,28,28209,2020,1,0,0,257
53341679,28,28209,2020,1,0,1,256
53341679,28,28209,2020,1,0,2,251
53341679,28,28209,2020,1,1,0,306
53341679,28,28209,2020,1,1,1,179
53341679,28,28209,2020,1,1,2,245
53341679,28,28209,2020,1,2,0,290
53341679,28,28209,2020,1,2,1,204
53341679,28,28209,2020,1,2,2,247
53341681,28,28209,2020,1,0,0,110
53341681,28,28209,2020,1,0,1,168
53341681,28,28209,2020,1,0,2,153
53341681,28,28209,2020,1,1,0,111
53341681,28,28209,2020,1,1,1,159
53341681,28,28209,2020,1,1,2,152
53341681,28,28209,2020,1,2,0,111
53341681,28,28209,2020,1,2,1,162
53341681,28,28209,2020,1,2,2,152
53341682,28,28209,2020,1,0,0,492
53341682,28,28209,2020,1,0,1,597
53341682,28,28209,2020,1,0,2,568
53341682,28,28209,2020,1,1,0,327
53341682,28,28209,2020,1,1,1,589
53341682,28,28209,2020,1,1,2,462
53341682,28,28209,2020,1,2,0,380
53341682,28,28209,2020,1,2,1,591
53341682,28,28209,2020,1,2,2,496
53341683,28,28209,2020,1,0,0,847
53341683,28,28209,2020,1,0,1,894
53341683,28,28209,2020,1,0,2,858
53341683,28,28209,2020,1,1,0,568
53341683,28,28209,2020,1,1,1,877
53341683,28,28209,2020,1,1,2,749
53341683,28,28209,2020,1,2,0,658
53341683,28,28209,2020,1,2,1,882
53341683,28,28209,2020,1,2,2,784
53341684,28,28209,2020,1,0,0,462
53341684,28,28209,2020,1,0,1,439
53341684,28,28209,2020,1,0,2,429
53341684,28,28209,2020,1,1,0,173
53341684,28,28209,2020,1,1,1,450
53341684,28,28209,2020,1,1,2,335
53341684,28,28209,2020,1,2,0,266
53341684,28,28209,2020,1,2,1,446
53341684,28,28209,2020,1,2,2,365
53341685,28,28209,2020,1,0,0,94
53341685,28,28209,2020,1,0,1,26
53341685,28,28209,2020,1,0,2,59
53341685,28,28209,2020,1,1,0,48
53341685,28,28209,2020,1,1,1,29
53341685,28,28209,2020,1,1,2,48
53341685,28,28209,2020,1,2,0,63
53341685,28,28209,2020,1,2,1,28
53341685,28,28209,2020,1,2,2,51
53341686,28,28209,2020,1,0,0,314
53341686,28,28209,2020,1,0,1,387
53341686,28,28209,2020,1,0,2,361
53341686,28,28209,2020,1,1,0,266
53341686,28,28209,2020,1,1,1,403
53341686,28,28209,2020,1,1,2,325
53341686,28,28209,2020,1,2,0,281
53341686,28,28209,2020,1,2,1,398
53341686,28,28209,2020,1,2,2,336
53341687,28,28209,2020,1,0,0,260
53341687,28,28209,2020,1,0,1,368
53341687,28,28209,2020,1,0,2,299
53341687,28,28209,2020,1,1,0,223
53341687,28,28209,2020,1,1,1,280
53341687,28,28209,2020,1,1,2,232
53341687,28,28209,2020,1,2,0,235
53341687,28,28209,2020,1,2,1,308
53341687,28,28209,2020,1,2,2,254
53341688,28,28209,2020,1,0,0,482
53341688,28,28209,2020,1,0,1,613
53341688,28,28209,2020,1,0,2,574
53341688,28,28209,2020,1,1,0,369
53341688,28,28209,2020,1,1,1,613
53341688,28,28209,2020,1,1,2,512
53341688,28,28209,2020,1,2,0,405
53341688,28,28209,2020,1,2,1,613
53341688,28,28209,2020,1,2,2,532
53341689,28,28209,2020,1,0,0,241
53341689,28,28209,2020,1,0,1,194
53341689,28,28209,2020,1,0,2,211
53341689,28,28209,2020,1,1,0,174
53341689,28,28209,2020,1,1,1,180
53341689,28,28209,2020,1,1,2,176
53341689,28,28209,2020,1,2,0,195
53341689,28,28209,2020,1,2,1,184
53341689,28,28209,2020,1,2,2,187
53341690,28,28209,2020,1,0,0,49
53341690,28,28209,2020,1,0,1,236
53341690,28,28209,2020,1,0,2,179
53341690,28,28209,2020,1,1,0,15
53341690,28,28209,2020,1,1,1,239
53341690,28,28209,2020,1,1,2,165
53341690,28,28209,2020,1,2,0,26
53341690,28,28209,2020,1,2,1,238
53341690,28,28209,2020,1,2,2,169
53341691,28,28209,2020,1,0,0,40
53341691,28,28209,2020,1,0,1,38
53341691,28,28209,2020,1,0,2,35
53341691,28,28209,2020,1,1,1,52
53341691,28,28209,2020,1,1,2,24
53341691,28,28209,2020,1,2,0,17
53341691,28,28209,2020,1,2,1,47
53341691,28,28209,2020,1,2,2,28
53341692,28,28209,2020,1,0,0,104
53341692,28,28209,2020,1,0,1,165
53341692,28,28209,2020,1,0,2,128
53341692,28,28209,2020,1,1,0,46
53341692,28,28209,2020,1,1,1,150
53341692,28,28209,2020,1,1,2,114
53341692,28,28209,2020,1,2,0,65
53341692,28,28209,2020,1,2,1,155
53341692,28,28209,2020,1,2,2,118
53341693,28,28209,2020,1,0,0,225
53341693,28,28209,2020,1,0,1,148
53341693,28,28209,2020,1,0,2,186
53341693,28,28209,2020,1,1,0,142
53341693,28,28209,2020,1,1,1,135
53341693,28,28209,2020,1,1,2,140
53341693,28,28209,2020,1,2,0,169
53341693,28,28209,2020,1,2,1,139
53341693,28,28209,2020,1,2,2,155
53341694,28,28209,2020,1,0,0,540
53341694,28,28209,2020,1,0,1,276
53341694,28,28209,2020,1,0,2,413
53341694,28,28209,2020,1,1,0,436
53341694,28,28209,2020,1,1,1,158
53341694,28,28209,2020,1,1,2,273
53341694,28,28209,2020,1,2,0,470
53341694,28,28209,2020,1,2,1,196
53341694,28,28209,2020,1,2,2,318
53341695,28,28209,2020,1,0,0,149
53341695,28,28209,2020,1,0,1,203
53341695,28,28209,2020,1,0,2,188
53341695,28,28209,2020,1,1,0,154
53341695,28,28209,2020,1,1,1,201
53341695,28,28209,2020,1,1,2,182
53341695,28,28209,2020,1,2,0,152
53341695,28,28209,2020,1,2,1,201
53341695,28,28209,2020,1,2,2,184
53341696,28,28209,2020,1,0,0,13
53341696,28,28209,2020,1,1,0,10
53341696,28,28209,2020,1,2,0,11
53341697,28,28209,2020,1,0,0,127
53341697,28,28209,2020,1,0,1,134
53341697,28,28209,2020,1,0,2,136
53341697,28,28209,2020,1,1,0,132
53341697,28,28209,2020,1,1,1,114
53341697,28,28209,2020,1,1,2,122
53341697,28,28209,2020,1,2,0,130
53341697,28,28209,2020,1,2,1,120
53341697,28,28209,2020,1,2,2,126
53341698,28,28209,2020,1,0,0,257
53341698,28,28209,2020,1,0,1,199
53341698,28,28209,2020,1,0,2,221
53341698,28,28209,2020,1,1,0,1302
53341698,28,28209,2020,1,1,1,381
53341698,28,28209,2020,1,1,2,799
53341698,28,28209,2020,1,2,0,965
53341698,28,28209,2020,1,2,1,322
53341698,28,28209,2020,1,2,2,612
53341699,28,28209,2020,1,0,0,47
53341699,28,28209,2020,1,0,1,37
53341699,28,28209,2020,1,0,2,35
53341699,28,28209,2020,1,1,0,143
53341699,28,28209,2020,1,1,1,22
53341699,28,28209,2020,1,1,2,78
53341699,28,28209,2020,1,2,0,112
53341699,28,28209,2020,1,2,1,27
53341699,28,28209,2020,1,2,2,64
53341716,28,28209,2020,1,0,0,14
53341729,28,28209,2020,1,0,0,94
53341729,28,28209,2020,1,0,1,16
53341729,28,28209,2020,1,0,2,38
53341729,28,28209,2020,1,1,0,64
53341729,28,28209,2020,1,1,1,15
53341729,28,28209,2020,1,1,2,33
53341729,28,28209,2020,1,2,0,74
53341729,28,28209,2020,1,2,1,15
53341729,28,28209,2020,1,2,2,34
53341730,28,28209,2020,1,0,0,13
53341730,28,28209,2020,1,1,0,18
53341730,28,28209,2020,1,1,2,11
53341730,28,28209,2020,1,2,0,17
53341730,28,28209,2020,1,2,2,10
53341731,28,28209,2020,1,0,0,50
53341731,28,28209,2020,1,0,1,77
53341731,28,28209,2020,1,0,2,53
53341731,28,28209,2020,1,1,0,60
53341731,28,28209,2020,1,1,1,81
53341731,28,28209,2020,1,1,2,68
53341731,28,28209,2020,1,2,0,57
53341731,28,28209,2020,1,2,1,80
53341731,28,28209,2020,1,2,2,63
53341735,28,28209,2020,1,0,0,20
53341735,28,28209,2020,1,2,0,12
53341737,28,28209,2020,1,1,0,10
53341739,28,28209,2020,1,0,0,24
53341739,28,28209,2020,1,0,2,13
53341739,28,28209,2020,1,1,0,46
53341739,28,28209,2020,1,1,2,20
53341739,28,28209,2020,1,2,0,39
53341739,28,28209,2020,1,2,2,17
53341740,28,28209,2020,1,0,0,137
53341740,28,28209,2020,1,0,1,205
53341740,28,28209,2020,1,0,2,172
53341740,28,28209,2020,1,1,0,64
53341740,28,28209,2020,1,1,1,201
53341740,28,28209,2020,1,1,2,148
53341740,28,28209,2020,1,2,0,88
53341740,28,28209,2020,1,2,1,202
53341740,28,28209,2020,1,2,2,156
53341741,28,28209,2020,1,0,0,168
53341741,28,28209,2020,1,0,1,132
53341741,28,28209,2020,1,0,2,146
53341741,28,28209,2020,1,1,0,213
53341741,28,28209,2020,1,1,1,184
53341741,28,28209,2020,1,1,2,197
53341741,28,28209,2020,1,2,0,199
53341741,28,28209,2020,1,2,1,167
53341741,28,28209,2020,1,2,2,181
53341742,28,28209,2020,1,0,0,57
53341742,28,28209,2020,1,0,1,173
53341742,28,28209,2020,1,0,2,139
53341742,28,28209,2020,1,1,0,101
53341742,28,28209,2020,1,1,1,179
53341742,28,28209,2020,1,1,2,153
53341742,28,28209,2020,1,2,0,86
53341742,28,28209,2020,1,2,1,177
53341742,28,28209,2020,1,2,2,149
53341743,28,28209,2020,1,0,0,18
53341743,28,28209,2020,1,1,0,27
53341743,28,28209,2020,1,1,2,14
53341743,28,28209,2020,1,2,0,24
53341743,28,28209,2020,1,2,2,12
53341744,28,28209,2020,1,0,0,57
53341744,28,28209,2020,1,0,1,67
53341744,28,28209,2020,1,0,2,79
53341744,28,28209,2020,1,1,0,119
53341744,28,28209,2020,1,1,1,126
53341744,28,28209,2020,1,1,2,128
53341744,28,28209,2020,1,2,0,99
53341744,28,28209,2020,1,2,1,107
53341744,28,28209,2020,1,2,2,112
53341745,28,28209,2020,1,0,0,117
53341745,28,28209,2020,1,0,1,166
53341745,28,28209,2020,1,0,2,148
53341745,28,28209,2020,1,1,0,124
53341745,28,28209,2020,1,1,1,159
53341745,28,28209,2020,1,1,2,140
53341745,28,28209,2020,1,2,0,122
53341745,28,28209,2020,1,2,1,162
53341745,28,28209,2020,1,2,2,143
53341747,28,28209,2020,1,0,0,164
53341747,28,28209,2020,1,0,1,101
53341747,28,28209,2020,1,0,2,127
53341747,28,28209,2020,1,1,0,36
53341747,28,28209,2020,1,1,1,32
53341747,28,28209,2020,1,1,2,55
53341747,28,28209,2020,1,2,0,78
53341747,28,28209,2020,1,2,1,54
53341747,28,28209,2020,1,2,2,78
53341748,28,28209,2020,1,0,0,214
53341748,28,28209,2020,1,0,1,253
53341748,28,28209,2020,1,0,2,228
53341748,28,28209,2020,1,1,0,133
53341748,28,28209,2020,1,1,1,231
53341748,28,28209,2020,1,1,2,195
53341748,28,28209,2020,1,2,0,159
53341748,28,28209,2020,1,2,1,238
53341748,28,28209,2020,1,2,2,206
53341750,28,28209,2020,1,0,0,602
53341750,28,28209,2020,1,0,1,721
53341750,28,28209,2020,1,0,2,633
53341750,28,28209,2020,1,1,0,543
53341750,28,28209,2020,1,1,1,510
53341750,28,28209,2020,1,1,2,511
53341750,28,28209,2020,1,2,0,562
53341750,28,28209,2020,1,2,1,578
53341750,28,28209,2020,1,2,2,550
53341753,28,28209,2020,1,1,0,10
53341753,28,28209,2020,1,2,0,10
53341754,28,28209,2020,1,0,0,170
53341754,28,28209,2020,1,0,1,194
53341754,28,28209,2020,1,0,2,182
53341754,28,28209,2020,1,1,0,76
53341754,28,28209,2020,1,1,1,191
53341754,28,28209,2020,1,1,2,141
53341754,28,28209,2020,1,2,0,107
53341754,28,28209,2020,1,2,1,192
53341754,28,28209,2020,1,2,2,154
53341755,28,28209,2020,1,0,0,108
53341755,28,28209,2020,1,0,1,40
53341755,28,28209,2020,1,0,2,58
53341755,28,28209,2020,1,1,0,51
53341755,28,28209,2020,1,1,1,34
53341755,28,28209,2020,1,1,2,49
53341755,28,28209,2020,1,2,0,70
53341755,28,28209,2020,1,2,1,36
53341755,28,28209,2020,1,2,2,52
53341756,28,28209,2020,1,0,0,50
53341756,28,28209,2020,1,0,1,11
53341756,28,28209,2020,1,0,2,26
53341756,28,28209,2020,1,1,0,19
53341756,28,28209,2020,1,1,1,21
53341756,28,28209,2020,1,1,2,19
53341756,28,28209,2020,1,2,0,29
53341756,28,28209,2020,1,2,1,18
53341756,28,28209,2020,1,2,2,21
53341757,28,28209,2020,1,0,0,71
53341757,28,28209,2020,1,0,1,47
53341757,28,28209,2020,1,0,2,55
53341757,28,28209,2020,1,1,0,26
53341757,28,28209,2020,1,1,2,19
53341757,28,28209,2020,1,2,0,41
53341757,28,28209,2020,1,2,1,21
53341757,28,28209,2020,1,2,2,31
53341760,28,28209,2020,1,0,0,134
53341760,28,28209,2020,1,0,1,288
53341760,28,28209,2020,1,0,2,208
53341760,28,28209,2020,1,1,0,112
53341760,28,28209,2020,1,1,1,356
53341760,28,28209,2020,1,1,2,230
53341760,28,28209,2020,1,2,0,119
53341760,28,28209,2020,1,2,1,334
53341760,28,28209,2020,1,2,2,223
53341764,28,28209,2020,1,0,0,92
53341764,28,28209,2020,1,0,1,133
53341764,28,28209,2020,1,0,2,117
53341764,28,28209,2020,1,1,0,54
53341764,28,28209,2020,1,1,1,123
53341764,28,28209,2020,1,1,2,106
53341764,28,28209,2020,1,2,0,66
53341764,28,28209,2020,1,2,1,126
53341764,28,28209,2020,1,2,2,109
53341765,28,28209,2020,1,0,0,120
53341765,28,28209,2020,1,0,1,167
53341765,28,28209,2020,1,0,2,155
53341765,28,28209,2020,1,1,0,204
53341765,28,28209,2020,1,1,1,165
53341765,28,28209,2020,1,1,2,177
53341765,28,28209,2020,1,2,0,177
53341765,28,28209,2020,1,2,1,166
53341765,28,28209,2020,1,2,2,170
53341766,28,28209,2020,1,0,0,44
53341766,28,28209,2020,1,0,2,27
53341766,28,28209,2020,1,1,0,198
53341766,28,28209,2020,1,1,1,14
53341766,28,28209,2020,1,1,2,93
53341766,28,28209,2020,1,2,0,148
53341766,28,28209,2020,1,2,1,11
53341766,28,28209,2020,1,2,2,72
53341774,28,28209,2020,1,0,0,64
53341774,28,28209,2020,1,0,1,128
53341774,28,28209,2020,1,0,2,109
53341774,28,28209,2020,1,1,0,26
53341774,28,28209,2020,1,1,1,148
53341774,28,28209,2020,1,1,2,87
53341774,28,28209,2020,1,2,0,38
53341774,28,28209,2020,1,2,1,142
53341774,28,28209,2020,1,2,2,94
53341776,28,28209,2020,1,0,0,49
53341776,28,28209,2020,1,0,1,55
53341776,28,28209,2020,1,0,2,52
53341776,28,28209,2020,1,1,0,32
53341776,28,28209,2020,1,1,1,33
53341776,28,28209,2020,1,1,2,34
53341776,28,28209,2020,1,2,0,38
53341776,28,28209,2020,1,2,1,40
53341776,28,28209,2020,1,2,2,40
53341780,28,28209,2020,1,0,0,48
53341780,28,28209,2020,1,0,1,62
53341780,28,28209,2020,1,0,2,58
53341780,28,28209,2020,1,1,0,41
53341780,28,28209,2020,1,1,1,59
53341780,28,28209,2020,1,1,2,56
53341780,28,28209,2020,1,2,0,43
53341780,28,28209,2020,1,2,1,60
53341780,28,28209,2020,1,2,2,57
53341784,28,28209,2020,1,0,1,22
53341784,28,28209,2020,1,0,2,12
53341784,28,28209,2020,1,1,1,15
53341784,28,28209,2020,1,2,1,17
53341786,28,28209,2020,1,0,0,86
53341786,28,28209,2020,1,0,1,58
53341786,28,28209,2020,1,0,2,75
53341786,28,28209,2020,1,1,0,159
53341786,28,28209,2020,1,1,1,158
53341786,28,28209,2020,1,1,2,162
53341786,28,28209,2020,1,2,0,136
53341786,28,28209,2020,1,2,1,126
53341786,28,28209,2020,1,2,2,134
53341788,28,28209,2020,1,0,0,17
53341788,28,28209,2020,1,0,1,23
53341788,28,28209,2020,1,0,2,18
53341789,28,28209,2020,1,0,0,46
53341789,28,28209,2020,1,0,1,24
53341789,28,28209,2020,1,0,2,36
53341789,28,28209,2020,1,1,0,93
53341789,28,28209,2020,1,1,1,83
53341789,28,28209,2020,1,1,2,93
53341789,28,28209,2020,1,2,0,78
53341789,28,28209,2020,1,2,1,64
53341789,28,28209,2020,1,2,2,75
53341790,28,28209,2020,1,0,0,172
53341790,28,28209,2020,1,0,1,185
53341790,28,28209,2020,1,0,2,165
53341790,28,28209,2020,1,1,0,175
53341790,28,28209,2020,1,1,1,237
53341790,28,28209,2020,1,1,2,199
53341790,28,28209,2020,1,2,0,174
53341790,28,28209,2020,1,2,1,221
53341790,28,28209,2020,1,2,2,188
53341797,28,28209,2020,1,0,0,33
53341797,28,28209,2020,1,0,1,23
53341797,28,28209,2020,1,0,2,28
53341797,28,28209,2020,1,1,0,36
53341797,28,28209,2020,1,1,1,13
53341797,28,28209,2020,1,1,2,21
53341797,28,28209,2020,1,2,0,35
53341797,28,28209,2020,1,2,1,16
53341797,28,28209,2020,1,2,2,23
53341798,28,28209,2020,1,1,0,24
53341798,28,28209,2020,1,1,2,12
53341798,28,28209,2020,1,2,0,17
53341799,28,28209,2020,1,0,0,165
53341799,28,28209,2020,1,0,1,157
53341799,28,28209,2020,1,0,2,173
53341799,28,28209,2020,1,1,0,152
53341799,28,28209,2020,1,1,1,166
53341799,28,28209,2020,1,1,2,160
53341799,28,28209,2020,1,2,0,156
53341799,28,28209,2020,1,2,1,163
53341799,28,28209,2020,1,2,2,164
53342501,28,28209,2020,1,0,0,88
53342501,28,28209,2020,1,0,2,40
53342501,28,28209,2020,1,1,0,15
53342501,28,28209,2020,1,2,0,38
53342501,28,28209,2020,1,2,2,16
53342502,28,28209,2020,1,0,0,868
53342502,28,28209,2020,1,0,1,458
53342502,28,28209,2020,1,0,2,581
53342502,28,28209,2020,1,1,0,158
53342502,28,28209,2020,1,1,1,220
53342502,28,28209,2020,1,1,2,173
53342502,28,28209,2020,1,2,0,387
53342502,28,28209,2020,1,2,1,297
53342502,28,28209,2020,1,2,2,305
53342503,28,28209,2020,1,0,0,168
53342503,28,28209,2020,1,0,1,259
53342503,28,28209,2020,1,0,2,211
53342503,28,28209,2020,1,1,0,80
53342503,28,28209,2020,1,1,1,120
53342503,28,28209,2020,1,1,2,106
53342503,28,28209,2020,1,2,0,108
53342503,28,28209,2020,1,2,1,165
53342503,28,28209,2020,1,2,2,140
53342504,28,28209,2020,1,0,0,168
53342504,28,28209,2020,1,0,1,116
53342504,28,28209,2020,1,0,2,130
53342504,28,28209,2020,1,1,0,76
53342504,28,28209,2020,1,1,1,49
53342504,28,28209,2020,1,1,2,62
53342504,28,28209,2020,1,2,0,106
53342504,28,28209,2020,1,2,1,71
53342504,28,28209,2020,1,2,2,84
53342505,28,28209,2020,1,0,0,116
53342505,28,28209,2020,1,0,1,223
53342505,28,28209,2020,1,0,2,170
53342505,28,28209,2020,1,1,0,77
53342505,28,28209,2020,1,1,1,167
53342505,28,28209,2020,1,1,2,137
53342505,28,28209,2020,1,2,0,89
53342505,28,28209,2020,1,2,1,185
53342505,28,28209,2020,1,2,2,147
53342509,28,28209,2020,1,0,1,14
53342509,28,28209,2020,1,2,1,10
53342512,28,28209,2020,1,0,0,64
53342512,28,28209,2020,1,0,1,17
53342512,28,28209,2020,1,0,2,47
53342512,28,28209,2020,1,1,0,28
53342512,28,28209,2020,1,1,2,31
53342512,28,28209,2020,1,2,0,40
53342512,28,28209,2020,1,2,1,10
53342512,28,28209,2020,1,2,2,36
53342513,28,28209,2020,1,0,0,389
53342513,28,28209,2020,1,0,1,531
53342513,28,28209,2020,1,0,2,470
53342513,28,28209,2020,1,1,0,187
53342513,28,28209,2020,1,1,1,451
53342513,28,28209,2020,1,1,2,329
53342513,28,28209,2020,1,2,0,252
53342513,28,28209,2020,1,2,1,477
53342513,28,28209,2020,1,2,2,375
53342514,28,28209,2020,1,0,0,15
53342514,28,28209,2020,1,0,2,10
53342529,28,28209,2020,1,0,0,24
53342529,28,28209,2020,1,0,1,28
53342529,28,28209,2020,1,0,2,31
53342529,28,28209,2020,1,1,1,18
53342529,28,28209,2020,1,1,2,13
53342529,28,28209,2020,1,2,0,13
53342529,28,28209,2020,1,2,1,21
53342529,28,28209,2020,1,2,2,19
53342536,28,28209,2020,1,0,0,50
53342536,28,28209,2020,1,0,1,10
53342536,28,28209,2020,1,0,2,24
53342536,28,28209,2020,1,1,0,27
53342536,28,28209,2020,1,1,2,10
53342536,28,28209,2020,1,2,0,34
53342536,28,28209,2020,1,2,2,15
53342538,28,28209,2020,1,0,1,17
53342539,28,28209,2020,1,0,0,17
53342539,28,28209,2020,1,0,1,83
53342539,28,28209,2020,1,0,2,62
53342539,28,28209,2020,1,1,0,10
53342539,28,28209,2020,1,1,1,54
53342539,28,28209,2020,1,1,2,48
